-1039.562012,-16.469999,-23.912001,,-1038.17621,-16.49502549,-22.23841031
-1037.671021,-18.177999,-20.983999,,,,
-1037.854004,-15.677,-23.667999,,,,
-1036.755981,-16.469999,-22.204,,,,
-1038.219971,-14.701,-21.045,,,,
-1037.671021,-14.03,-22.448,,,,
-1040.050049,-17.507,-22.509001,,,,
-1038.463989,-16.591999,-21.899,,,,
-1035.536011,-17.690001,-19.52,,,,
-1040.904053,-16.958,-23.607,,,,
-1037.792969,-16.469999,-19.825001,,,,
-1039.439941,-17.018999,-22.386999,,,,
-1038.402954,-18.361,-21.106001,,,,
-1035.597046,-16.409,-21.837999,,,,
-1038.281006,-16.653,-19.52,,,,
-1038.952026,-17.385,-21.837999,,,,
-1038.342041,-17.507,-21.289,,,,
-1037.915039,-17.507,-22.021,,,,
-1038.525024,-16.531,-21.716,,,,
-1038.58606,-15.494,-20.129999,,,,
-1039.866943,-15.799,-21.959999,,,,
-1038.525024,-17.202,-19.764,,,,
-1038.036987,-16.531,-23.302,,,,
-1038.646973,-17.141001,-23.912001,,,,
-1037.488037,-17.507,-22.936001,,,,
-1040.171997,-16.409,-24.216999,,,,
-1036.878052,-15.25,-20.496,,,,
-1037.305054,-16.896999,-24.4,,,,
-1037.792969,-15.86,-20.191,,,,
-1037.061035,-16.409,-24.948999,,,,
-1038.219971,-15.86,-19.642,,,,
-1037.061035,-15.86,-23.912001,,,,
-1036.328979,-17.263,-27.023001,,,,
-1038.463989,-16.591999,-20.983999,,,,
-1038.646973,-15.677,-22.631001,,,,
-1038.036987,-15.738,-25.193001,,,,
-1038.708008,-17.08,-24.278,,,,
-1037.792969,-15.738,-21.533001,,,,
-1039.317993,-14.884,-22.509001,,,,
