1055.05603,27.084,-20.679001,,1054.93852,25.71172605,-19.32931856
1054.750977,25.681,-16.958,,,,
1055.543945,25.620001,-19.580999,,,,
1054.689941,26.108,-16.836,,,,
1055.483032,25.924999,-18.117001,,,,
1052.738037,26.962,-19.093,,,,
1052.555054,25.315001,-18.544001,,,,
1052.615967,24.705,-18.544001,,,,
1053.225952,25.986,-15.86,,,,
1055.300049,24.766001,-18.299999,,,,
1055.910034,26.169001,-18.422001,,,,
1057.008057,25.193001,-19.702999,,,,
1056.276001,23.973,-18.117001,,,,
1056.52002,25.01,-17.08,,,,
1053.83606,25.193001,-18.361,,,,
1056.581055,24.827,-20.923,,,,
1055.300049,23.790001,-16.653,,,,
1053.83606,26.474001,-18.971001,,,,
1054.506958,26.047001,-21.533001,,,,
1054.93396,25.132,-21.959999,,,,
1054.812012,26.108,-18.361,,,,
1055.666016,26.23,-18.605,,,,
1054.140991,23.485001,-18.971001,,,,
1055.60498,25.375999,-18.788,,,,
1056.397949,26.291,-18.177999,,,,
1055.05603,25.132,-18.91,,,,
1054.140991,26.962,-17.141001,,,,
1052.982056,25.193001,-17.018999,,,,
1053.83606,25.986,-19.459,,,,
1055.543945,26.047001,-16.714001,,,,
1053.348022,24.461,-18.239,,,,
1053.896973,23.424,-20.252001,,,,
1055.666016,24.583,-18.056,,,,
1055.60498,24.643999,-15.616,,,,
1054.202026,24.827,-18.605,,,,
1054.812012,25.864,-18.544001,,,,
1054.506958,26.413,-18.483,,,,
1054.38501,25.986,-18.544001,,,,
1054.750977,25.497999,-18.971001,,,,
1056.031982,24.705,-21.167,,,,
1057.312988,24.461,-18.605,,,,
1053.896973,25.254,-20.618,,,,
1055.848999,26.718,-20.618,,,,
1053.225952,24.888,-20.069,,,,
1054.323975,24.4,-17.995001,,,,
1054.93396,27.632999,-21.533001,,,,
1054.446045,26.23,-18.605,,,,
1055.60498,26.413,-18.361,,,,
1055.421997,25.132,-19.398001,,,,
1056.52002,26.108,-17.750999,,,,
1054.629028,26.657,-17.202,,,,
1054.446045,26.291,-20.434999,,,,
1054.629028,25.620001,-16.469999,,,,
1055.05603,25.924999,-21.533001,,,,
1053.469971,24.521999,-20.007999,,,,
1054.323975,25.497999,-20.007999,,,,
1055.300049,23.973,-20.007999,,,,
1056.214966,24.521999,-18.971001,,,,
1055.727051,27.145,-24.888,,,,
1056.337036,24.766001,-19.702999,,,,
1054.323975,26.718,-18.788,,,,
1055.05603,26.474001,-21.716,,,,
1055.970947,26.413,-19.764,,,,
1053.469971,25.070999,-19.398001,,,,
1054.38501,25.620001,-23.912001,,,,
1053.531006,26.047001,-21.289,,,,
1055.05603,26.474001,-20.129999,,,,
1055.239014,26.351999,-20.252001,,,,
1053.042969,26.474001,-19.702999,,,,
1054.446045,25.620001,-20.129999,,,,
1053.713989,24.034,-20.252001,,,,
1053.042969,26.778999,-21.167,,,,
1055.421997,27.877001,-20.556999,,,,
1053.958008,25.254,-20.496,,,,
1055.666016,25.986,-21.959999,,,,
1053.165039,25.132,-21.777,,,,
1054.202026,25.437,-20.069,,,,
1056.581055,26.169001,-19.702999,,,,
1056.276001,26.535,-21.655001,,,,
1055.421997,24.339001,-20.191,,,,
1055.177979,26.84,-19.702999,,,,
1056.154053,26.962,-19.459,,,,
1058.105957,25.986,-19.764,,,,
1056.581055,26.900999,-21.35,,,,
1054.38501,26.718,-18.788,,,,
1054.140991,26.718,-19.764,,,,
1054.202026,23.485001,-20.74,,,,
1055.727051,25.315001,-21.899,,,,
1055.60498,26.351999,-19.886,,,,
1054.689941,26.291,-21.533001,,,,
1054.262939,26.047001,-18.849001,,,,
1054.750977,26.535,-20.496,,,,
1055.910034,27.694,-16.409,,,,
1053.83606,26.535,-21.594,,,,
1054.93396,28.304001,-16.653,,,,
1053.531006,25.864,-18.971001,,,,
1055.787964,27.145,-18.483,,,,
1054.202026,26.84,-19.275999,,,,
1055.360962,26.535,-18.605,,,,
1053.896973,25.620001,-18.361,,,,
1055.910034,25.193001,-17.750999,,,,
1057.19104,25.559,-18.849001,,,,
1054.019043,25.924999,-17.812,,,,
1055.970947,24.643999,-17.872999,,,,
1054.994995,26.23,-15.982,,,,
1055.666016,24.888,-23.851,,,,
1054.079956,27.450001,-18.91,,,,
1055.421997,24.4,-18.117001,,,,
1055.239014,23.667999,-19.702999,,,,
1056.031982,26.596001,-19.398001,,,,
1055.60498,24.948999,-19.153999,,,,
1054.202026,26.047001,-17.872999,,,,
1056.947021,23.851,-19.642,,,,
1054.689941,25.864,-19.093,,,,
1055.300049,25.497999,-19.275999,,,,
1056.824951,25.864,-20.679001,,,,
1054.873047,25.254,-18.666,,,,
1057.374023,25.193001,-19.215,,,,
1054.994995,25.01,-20.923,,,,
1054.812012,26.169001,-20.618,,,,
1054.079956,24.339001,-23.729,,,,
1054.93396,27.145,-17.385,,,,
1054.079956,26.718,-21.716,,,,
1054.994995,25.132,-19.337,,,,
1055.483032,26.108,-17.202,,,,
1055.787964,25.497999,-19.580999,,,,
1054.019043,25.864,-18.849001,,,,
1054.019043,24.888,-19.032,,,,
1054.506958,26.108,-19.398001,,,,
1054.262939,24.278,-17.934,,,,
1055.05603,26.291,-19.52,,,,
1054.873047,25.620001,-20.313,,,,
1054.506958,25.620001,-17.872999,,,,
1055.116943,26.108,-17.385,,,,
1053.896973,26.291,-17.690001,,,,
