6.527,-40.808998,1010.221008,,,,
6.344,-38.491001,1009.427979,,,,
8.113,-45.139999,1008.025024,,,,
5.673,-42.09,1009.732971,,,,
6.832,-45.993999,1011.684998,,,,
5.795,-37.332001,1011.31897,,,,
4.453,-37.758999,1009.184021,,,,
4.209,-40.259998,1010.526001,,,,
8.601,-43.066002,1011.684998,,,,
6.649,-43.310001,1010.830994,,,,
8.174,-42.212002,1009.549988,,,,
7.015,-42.028999,1011.440979,,,,
7.747,-43.066002,1012.539001,,,,
5.124,-39.894001,1010.953003,,,,
5.551,-41.48,1010.526001,,,,
7.93,-40.015999,1009.97699,,,,
0.305,-42.761002,1009.97699,,,,
4.941,-41.174999,1009.062012,,,,
2.867,-46.786999,1010.281982,,,,
6.71,-41.662998,1010.221008,,,,
6.527,-44.713001,1009.794006,,,,
4.88,-40.625999,1010.343018,,,,
10.675,-41.846001,1011.135986,,,,
7.747,-39.405998,1011.502014,,,,
5.856,-41.907001,1010.526001,,,,
2.806,-39.710999,1011.135986,,,,
5.063,-40.625999,1011.867981,,,,
4.087,-46.909,1011.684998,,,,
5.673,-45.078999,1009.489014,,,,
4.514,-42.700001,1011.013977,,,,
8.967,-41.053001,1010.281982,,,,
5.185,-37.637001,1009.732971,,,,
2.745,-40.748001,1010.586975,,,,
6.405,-42.09,1009.732971,,,,
4.392,-41.785,1009.794006,,,,
9.15,-44.529999,1011.745972,,,,
4.148,-41.967999,1009.671997,,,,
4.941,-42.700001,1009.367004,,,,
8.845,-40.869999,1009.916016,,,,
3.904,-42.577999,1008.817993,,,,
1.647,-40.931,1009.30603,,,,
9.638,-41.236,1009.916016,,,,
-1.037,-40.199001,1009.244995,,,,
8.784,-42.700001,1011.502014,,,,
2.806,-45.75,1011.380005,,,,
2.928,-39.405998,1010.343018,,,,
5.185,-38.612999,1010.281982,,,,
4.087,-41.053001,1011.135986,,,,
5.246,-43.675999,1010.586975,,,,
5.429,-41.602001,1010.526001,,,,
1.769,-44.164001,1010.526001,,,,
4.636,-44.896,1009.732971,,,,
3.599,-42.151001,1009.427979,,,,
4.392,-42.395,1010.64801,,,,
4.331,-39.405998,1011.31897,,,,
5.185,-41.907001,1010.465027,,,,
2.196,-38.796001,1010.64801,,,,
6.771,-43.675999,1010.038025,,,,
-0.244,-43.615002,1011.562988,,,,
4.453,-42.882999,1010.098999,,,,
5.856,-40.992001,1010.64801,,,,
3.843,-44.591,1009.367004,,,,
9.455,-42.516998,1012.112,,,,
0.427,-41.967999,1010.038025,,,,
3.599,-38.917999,1008.940002,,,,
6.588,-40.931,1011.31897,,,,
12.322,-42.09,1009.794006,,,,
4.209,-44.957001,1010.77002,,,,
1.037,-40.504002,1010.892029,,,,
11.895,-38.43,1012.172974,,,,
